LOC_MSCONS;LOC_PLZ;LOC_EEGKEY;DATE_PERIOD_START;YEAR_PS;MONTH_PS;DAY_PS;HOUR_PS;MINUTE_PS;UTC_PS;DATE_PERIOD_END;YEAR_PE;MONTH_PE;DAY_PE;HOUR_PE;MINUTE_PE;UTC_PE;VALUE
US0001062600000001000000022345671;26000;1E+15;201512061530+01;2015;12;6;15;30;1;201512061545+01;2015;12;6;15;45;1;1,941
US0001062600000001000000022345671;26000;1E+15;201512061530+01;2015;12;6;15;30;1;201512061545+01;2015;12;6;15;45;1;0,519
US0001062600000001000000022345671;26000;1E+15;201512061545+01;2015;12;6;15;45;1;201512061545+01;2015;12;6;15;45;1;0,519
US0001062600000001000000022345671;26000;1E+15;201512061545+01;2015;12;6;15;45;1;201512061600+01;2015;12;6;16;0;1;0,519
US0001062600000001000000022345671;26000;1E+15;201512061545+01;2015;12;6;15;45;1;201512061600+01;2015;12;6;16;0;1;0,044
US0001062600000001000000022345671;26000;1E+15;201512061600+01;2015;12;6;16;0;1;201512061600+01;2015;12;6;16;0;1;0,044
US0001062600000001000000022345671;26000;1E+15;201512061600+01;2015;12;6;16;0;1;201512061615+01;2015;12;6;16;15;1;0,044
US0001062600000001000000022345671;26000;1E+15;201512061600+01;2015;12;6;16;0;1;201512061615+01;2015;12;6;16;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512061615+01;2015;12;6;16;15;1;201512061615+01;2015;12;6;16;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512061615+01;2015;12;6;16;15;1;201512061630+01;2015;12;6;16;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512061615+01;2015;12;6;16;15;1;201512061630+01;2015;12;6;16;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512061630+01;2015;12;6;16;30;1;201512061630+01;2015;12;6;16;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512061630+01;2015;12;6;16;30;1;201512061645+01;2015;12;6;16;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512061630+01;2015;12;6;16;30;1;201512061645+01;2015;12;6;16;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512061645+01;2015;12;6;16;45;1;201512061645+01;2015;12;6;16;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512061645+01;2015;12;6;16;45;1;201512061700+01;2015;12;6;17;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512061645+01;2015;12;6;16;45;1;201512061700+01;2015;12;6;17;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512061700+01;2015;12;6;17;0;1;201512061700+01;2015;12;6;17;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512061700+01;2015;12;6;17;0;1;201512061715+01;2015;12;6;17;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512061700+01;2015;12;6;17;0;1;201512061715+01;2015;12;6;17;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512061715+01;2015;12;6;17;15;1;201512061715+01;2015;12;6;17;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512061715+01;2015;12;6;17;15;1;201512061730+01;2015;12;6;17;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512061715+01;2015;12;6;17;15;1;201512061730+01;2015;12;6;17;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512061730+01;2015;12;6;17;30;1;201512061730+01;2015;12;6;17;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512061730+01;2015;12;6;17;30;1;201512061745+01;2015;12;6;17;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512061730+01;2015;12;6;17;30;1;201512061745+01;2015;12;6;17;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512061745+01;2015;12;6;17;45;1;201512061745+01;2015;12;6;17;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512061745+01;2015;12;6;17;45;1;201512061800+01;2015;12;6;18;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512061745+01;2015;12;6;17;45;1;201512061800+01;2015;12;6;18;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512061800+01;2015;12;6;18;0;1;201512061800+01;2015;12;6;18;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512061800+01;2015;12;6;18;0;1;201512061815+01;2015;12;6;18;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512061800+01;2015;12;6;18;0;1;201512061815+01;2015;12;6;18;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512061815+01;2015;12;6;18;15;1;201512061815+01;2015;12;6;18;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512061815+01;2015;12;6;18;15;1;201512061830+01;2015;12;6;18;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512061815+01;2015;12;6;18;15;1;201512061830+01;2015;12;6;18;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512061830+01;2015;12;6;18;30;1;201512061830+01;2015;12;6;18;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512061830+01;2015;12;6;18;30;1;201512061845+01;2015;12;6;18;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512061830+01;2015;12;6;18;30;1;201512061845+01;2015;12;6;18;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512061845+01;2015;12;6;18;45;1;201512061845+01;2015;12;6;18;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512061845+01;2015;12;6;18;45;1;201512061900+01;2015;12;6;19;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512061845+01;2015;12;6;18;45;1;201512061900+01;2015;12;6;19;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512061900+01;2015;12;6;19;0;1;201512061900+01;2015;12;6;19;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512061900+01;2015;12;6;19;0;1;201512061915+01;2015;12;6;19;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512061900+01;2015;12;6;19;0;1;201512061915+01;2015;12;6;19;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512061915+01;2015;12;6;19;15;1;201512061915+01;2015;12;6;19;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512061915+01;2015;12;6;19;15;1;201512061930+01;2015;12;6;19;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512061915+01;2015;12;6;19;15;1;201512061930+01;2015;12;6;19;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512061930+01;2015;12;6;19;30;1;201512061930+01;2015;12;6;19;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512061930+01;2015;12;6;19;30;1;201512061945+01;2015;12;6;19;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512061930+01;2015;12;6;19;30;1;201512061945+01;2015;12;6;19;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512061945+01;2015;12;6;19;45;1;201512061945+01;2015;12;6;19;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512061945+01;2015;12;6;19;45;1;201512062000+01;2015;12;6;20;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512061945+01;2015;12;6;19;45;1;201512062000+01;2015;12;6;20;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512062000+01;2015;12;6;20;0;1;201512062000+01;2015;12;6;20;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512062000+01;2015;12;6;20;0;1;201512062016+01;2015;12;6;20;16;1;0
US0001062600000001000000022345671;26000;1E+15;201512062000+01;2015;12;6;20;0;1;201512062016+01;2015;12;6;20;16;1;0
US0001062600000001000000022345671;26000;1E+15;201512062016+01;2015;12;6;20;16;1;201512062016+01;2015;12;6;20;16;1;0
US0001062600000001000000022345671;26000;1E+15;201512062016+01;2015;12;6;20;16;1;201512062030+01;2015;12;6;20;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512062016+01;2015;12;6;20;16;1;201512062030+01;2015;12;6;20;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512062030+01;2015;12;6;20;30;1;201512062030+01;2015;12;6;20;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512062030+01;2015;12;6;20;30;1;201512062045+01;2015;12;6;20;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512062030+01;2015;12;6;20;30;1;201512062045+01;2015;12;6;20;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512062045+01;2015;12;6;20;45;1;201512062045+01;2015;12;6;20;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512062045+01;2015;12;6;20;45;1;201512062100+01;2015;12;6;21;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512062045+01;2015;12;6;20;45;1;201512062100+01;2015;12;6;21;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512062100+01;2015;12;6;21;0;1;201512062100+01;2015;12;6;21;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512062100+01;2015;12;6;21;0;1;201512062115+01;2015;12;6;21;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512062100+01;2015;12;6;21;0;1;201512062115+01;2015;12;6;21;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512062115+01;2015;12;6;21;15;1;201512062115+01;2015;12;6;21;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512062115+01;2015;12;6;21;15;1;201512062130+01;2015;12;6;21;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512062115+01;2015;12;6;21;15;1;201512062130+01;2015;12;6;21;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512062130+01;2015;12;6;21;30;1;201512062130+01;2015;12;6;21;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512062130+01;2015;12;6;21;30;1;201512062145+01;2015;12;6;21;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512062130+01;2015;12;6;21;30;1;201512062145+01;2015;12;6;21;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512062145+01;2015;12;6;21;45;1;201512062145+01;2015;12;6;21;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512062145+01;2015;12;6;21;45;1;201512062200+01;2015;12;6;22;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512062145+01;2015;12;6;21;45;1;201512062200+01;2015;12;6;22;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512062200+01;2015;12;6;22;0;1;201512062200+01;2015;12;6;22;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512062200+01;2015;12;6;22;0;1;201512062215+01;2015;12;6;22;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512062200+01;2015;12;6;22;0;1;201512062215+01;2015;12;6;22;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512062215+01;2015;12;6;22;15;1;201512062215+01;2015;12;6;22;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512062215+01;2015;12;6;22;15;1;201512062230+01;2015;12;6;22;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512062215+01;2015;12;6;22;15;1;201512062230+01;2015;12;6;22;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512062230+01;2015;12;6;22;30;1;201512062230+01;2015;12;6;22;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512062230+01;2015;12;6;22;30;1;201512062245+01;2015;12;6;22;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512062230+01;2015;12;6;22;30;1;201512062245+01;2015;12;6;22;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512062245+01;2015;12;6;22;45;1;201512062245+01;2015;12;6;22;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512062245+01;2015;12;6;22;45;1;201512062300+01;2015;12;6;23;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512062245+01;2015;12;6;22;45;1;201512062300+01;2015;12;6;23;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512062300+01;2015;12;6;23;0;1;201512062300+01;2015;12;6;23;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512062300+01;2015;12;6;23;0;1;201512062315+01;2015;12;6;23;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512062300+01;2015;12;6;23;0;1;201512062315+01;2015;12;6;23;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512062315+01;2015;12;6;23;15;1;201512062315+01;2015;12;6;23;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512062315+01;2015;12;6;23;15;1;201512062330+01;2015;12;6;23;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512062315+01;2015;12;6;23;15;1;201512062330+01;2015;12;6;23;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512062330+01;2015;12;6;23;30;1;201512062330+01;2015;12;6;23;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512062330+01;2015;12;6;23;30;1;201512062345+01;2015;12;6;23;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512062330+01;2015;12;6;23;30;1;201512062345+01;2015;12;6;23;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512062345+01;2015;12;6;23;45;1;201512062345+01;2015;12;6;23;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512062345+01;2015;12;6;23;45;1;201512070000+01;2015;12;7;0;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512062345+01;2015;12;6;23;45;1;201512070000+01;2015;12;7;0;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512070000+01;2015;12;7;0;0;1;201512070000+01;2015;12;7;0;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512070000+01;2015;12;7;0;0;1;201512070015+01;2015;12;7;0;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512070000+01;2015;12;7;0;0;1;201512070015+01;2015;12;7;0;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512070015+01;2015;12;7;0;15;1;201512070015+01;2015;12;7;0;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512070015+01;2015;12;7;0;15;1;201512070030+01;2015;12;7;0;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512070015+01;2015;12;7;0;15;1;201512070030+01;2015;12;7;0;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512070030+01;2015;12;7;0;30;1;201512070030+01;2015;12;7;0;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512070030+01;2015;12;7;0;30;1;201512070045+01;2015;12;7;0;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512070030+01;2015;12;7;0;30;1;201512070045+01;2015;12;7;0;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512070045+01;2015;12;7;0;45;1;201512070045+01;2015;12;7;0;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512070045+01;2015;12;7;0;45;1;201512070100+01;2015;12;7;1;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512070045+01;2015;12;7;0;45;1;201512070100+01;2015;12;7;1;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512070100+01;2015;12;7;1;0;1;201512070100+01;2015;12;7;1;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512070100+01;2015;12;7;1;0;1;201512070115+01;2015;12;7;1;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512070100+01;2015;12;7;1;0;1;201512070115+01;2015;12;7;1;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512070115+01;2015;12;7;1;15;1;201512070115+01;2015;12;7;1;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512070115+01;2015;12;7;1;15;1;201512070130+01;2015;12;7;1;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512070115+01;2015;12;7;1;15;1;201512070130+01;2015;12;7;1;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512070130+01;2015;12;7;1;30;1;201512070130+01;2015;12;7;1;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512070130+01;2015;12;7;1;30;1;201512070145+01;2015;12;7;1;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512070130+01;2015;12;7;1;30;1;201512070145+01;2015;12;7;1;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512070145+01;2015;12;7;1;45;1;201512070145+01;2015;12;7;1;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512070145+01;2015;12;7;1;45;1;201512070200+01;2015;12;7;2;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512070145+01;2015;12;7;1;45;1;201512070200+01;2015;12;7;2;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512070200+01;2015;12;7;2;0;1;201512070200+01;2015;12;7;2;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512070200+01;2015;12;7;2;0;1;201512070215+01;2015;12;7;2;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512070200+01;2015;12;7;2;0;1;201512070215+01;2015;12;7;2;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512070215+01;2015;12;7;2;15;1;201512070215+01;2015;12;7;2;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512070215+01;2015;12;7;2;15;1;201512070230+01;2015;12;7;2;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512070215+01;2015;12;7;2;15;1;201512070230+01;2015;12;7;2;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512070230+01;2015;12;7;2;30;1;201512070230+01;2015;12;7;2;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512070230+01;2015;12;7;2;30;1;201512070245+01;2015;12;7;2;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512070230+01;2015;12;7;2;30;1;201512070245+01;2015;12;7;2;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512070245+01;2015;12;7;2;45;1;201512070245+01;2015;12;7;2;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512070245+01;2015;12;7;2;45;1;201512070300+01;2015;12;7;3;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512070245+01;2015;12;7;2;45;1;201512070300+01;2015;12;7;3;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512070300+01;2015;12;7;3;0;1;201512070300+01;2015;12;7;3;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512070300+01;2015;12;7;3;0;1;201512070315+01;2015;12;7;3;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512070300+01;2015;12;7;3;0;1;201512070315+01;2015;12;7;3;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512070315+01;2015;12;7;3;15;1;201512070315+01;2015;12;7;3;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512070315+01;2015;12;7;3;15;1;201512070330+01;2015;12;7;3;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512070315+01;2015;12;7;3;15;1;201512070330+01;2015;12;7;3;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512070330+01;2015;12;7;3;30;1;201512070330+01;2015;12;7;3;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512070330+01;2015;12;7;3;30;1;201512070345+01;2015;12;7;3;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512070330+01;2015;12;7;3;30;1;201512070345+01;2015;12;7;3;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512070345+01;2015;12;7;3;45;1;201512070345+01;2015;12;7;3;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512070345+01;2015;12;7;3;45;1;201512070400+01;2015;12;7;4;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512070345+01;2015;12;7;3;45;1;201512070400+01;2015;12;7;4;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512070400+01;2015;12;7;4;0;1;201512070400+01;2015;12;7;4;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512070400+01;2015;12;7;4;0;1;201512070415+01;2015;12;7;4;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512070400+01;2015;12;7;4;0;1;201512070415+01;2015;12;7;4;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512070415+01;2015;12;7;4;15;1;201512070415+01;2015;12;7;4;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512070415+01;2015;12;7;4;15;1;201512070430+01;2015;12;7;4;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512070415+01;2015;12;7;4;15;1;201512070430+01;2015;12;7;4;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512070430+01;2015;12;7;4;30;1;201512070430+01;2015;12;7;4;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512070430+01;2015;12;7;4;30;1;201512070445+01;2015;12;7;4;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512070430+01;2015;12;7;4;30;1;201512070445+01;2015;12;7;4;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512070445+01;2015;12;7;4;45;1;201512070445+01;2015;12;7;4;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512070445+01;2015;12;7;4;45;1;201512070500+01;2015;12;7;5;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512070445+01;2015;12;7;4;45;1;201512070500+01;2015;12;7;5;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512070500+01;2015;12;7;5;0;1;201512070500+01;2015;12;7;5;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512070500+01;2015;12;7;5;0;1;201512070515+01;2015;12;7;5;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512070500+01;2015;12;7;5;0;1;201512070515+01;2015;12;7;5;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512070515+01;2015;12;7;5;15;1;201512070515+01;2015;12;7;5;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512070515+01;2015;12;7;5;15;1;201512070530+01;2015;12;7;5;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512070515+01;2015;12;7;5;15;1;201512070530+01;2015;12;7;5;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512070530+01;2015;12;7;5;30;1;201512070530+01;2015;12;7;5;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512070530+01;2015;12;7;5;30;1;201512070545+01;2015;12;7;5;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512070530+01;2015;12;7;5;30;1;201512070545+01;2015;12;7;5;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512070545+01;2015;12;7;5;45;1;201512070545+01;2015;12;7;5;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512070545+01;2015;12;7;5;45;1;201512070600+01;2015;12;7;6;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512070545+01;2015;12;7;5;45;1;201512070600+01;2015;12;7;6;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512070600+01;2015;12;7;6;0;1;201512070600+01;2015;12;7;6;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512070600+01;2015;12;7;6;0;1;201512070615+01;2015;12;7;6;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512070600+01;2015;12;7;6;0;1;201512070615+01;2015;12;7;6;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512070615+01;2015;12;7;6;15;1;201512070615+01;2015;12;7;6;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512070615+01;2015;12;7;6;15;1;201512070630+01;2015;12;7;6;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512070615+01;2015;12;7;6;15;1;201512070630+01;2015;12;7;6;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512070630+01;2015;12;7;6;30;1;201512070630+01;2015;12;7;6;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512070630+01;2015;12;7;6;30;1;201512070645+01;2015;12;7;6;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512070630+01;2015;12;7;6;30;1;201512070645+01;2015;12;7;6;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512070645+01;2015;12;7;6;45;1;201512070645+01;2015;12;7;6;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512070645+01;2015;12;7;6;45;1;201512070700+01;2015;12;7;7;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512070645+01;2015;12;7;6;45;1;201512070700+01;2015;12;7;7;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512070700+01;2015;12;7;7;0;1;201512070700+01;2015;12;7;7;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512070700+01;2015;12;7;7;0;1;201512070715+01;2015;12;7;7;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512070700+01;2015;12;7;7;0;1;201512070715+01;2015;12;7;7;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512070715+01;2015;12;7;7;15;1;201512070715+01;2015;12;7;7;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512070715+01;2015;12;7;7;15;1;201512070730+01;2015;12;7;7;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512070715+01;2015;12;7;7;15;1;201512070730+01;2015;12;7;7;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512070730+01;2015;12;7;7;30;1;201512070730+01;2015;12;7;7;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512070730+01;2015;12;7;7;30;1;201512070745+01;2015;12;7;7;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512070730+01;2015;12;7;7;30;1;201512070745+01;2015;12;7;7;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512070745+01;2015;12;7;7;45;1;201512070745+01;2015;12;7;7;45;1;0
US0001062600000001000000022345671;26000;1E+15;201512070745+01;2015;12;7;7;45;1;201512070800+01;2015;12;7;8;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512070745+01;2015;12;7;7;45;1;201512070800+01;2015;12;7;8;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512070800+01;2015;12;7;8;0;1;201512070800+01;2015;12;7;8;0;1;0
US0001062600000001000000022345671;26000;1E+15;201512070800+01;2015;12;7;8;0;1;201512070815+01;2015;12;7;8;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512070800+01;2015;12;7;8;0;1;201512070815+01;2015;12;7;8;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512070815+01;2015;12;7;8;15;1;201512070815+01;2015;12;7;8;15;1;0
US0001062600000001000000022345671;26000;1E+15;201512070815+01;2015;12;7;8;15;1;201512070830+01;2015;12;7;8;30;1;0
US0001062600000001000000022345671;26000;1E+15;201512070815+01;2015;12;7;8;15;1;201512070830+01;2015;12;7;8;30;1;0,163
US0001062600000001000000022345671;26000;1E+15;201512070830+01;2015;12;7;8;30;1;201512070830+01;2015;12;7;8;30;1;0,163
US0001062600000001000000022345671;26000;1E+15;201512070830+01;2015;12;7;8;30;1;201512070845+01;2015;12;7;8;45;1;0,163
US0001062600000001000000022345671;26000;1E+15;201512070830+01;2015;12;7;8;30;1;201512070845+01;2015;12;7;8;45;1;0,548
US0001062600000001000000022345671;26000;1E+15;201512070845+01;2015;12;7;8;45;1;201512070845+01;2015;12;7;8;45;1;0,548
US0001062600000001000000022345671;26000;1E+15;201512070845+01;2015;12;7;8;45;1;201512070900+01;2015;12;7;9;0;1;0,548
US0001062600000001000000022345671;26000;1E+15;201512070845+01;2015;12;7;8;45;1;201512070900+01;2015;12;7;9;0;1;0,919
US0001062600000001000000022345671;26000;1E+15;201512070900+01;2015;12;7;9;0;1;201512070900+01;2015;12;7;9;0;1;0,919
US0001062600000001000000022345671;26000;1E+15;201512070900+01;2015;12;7;9;0;1;201512070915+01;2015;12;7;9;15;1;0,919
US0001062600000001000000022345671;26000;1E+15;201512070900+01;2015;12;7;9;0;1;201512070915+01;2015;12;7;9;15;1;1,526
US0001062600000001000000022345671;26000;1E+15;201512070915+01;2015;12;7;9;15;1;201512070915+01;2015;12;7;9;15;1;1,526
US0001062600000001000000022345671;26000;1E+15;201512070915+01;2015;12;7;9;15;1;201512070930+01;2015;12;7;9;30;1;1,526
US0001062600000001000000022345671;26000;1E+15;201512070915+01;2015;12;7;9;15;1;201512070930+01;2015;12;7;9;30;1;0,741
US0001062600000001000000022345671;26000;1E+15;201512070930+01;2015;12;7;9;30;1;201512070930+01;2015;12;7;9;30;1;0,741
US0001062600000001000000022345671;26000;1E+15;201512070930+01;2015;12;7;9;30;1;201512070945+01;2015;12;7;9;45;1;0,741
US0001062600000001000000022345671;26000;1E+15;201512070930+01;2015;12;7;9;30;1;201512070945+01;2015;12;7;9;45;1;0,637
US0001062600000001000000022345671;26000;1E+15;201512070945+01;2015;12;7;9;45;1;201512070945+01;2015;12;7;9;45;1;0,637
