LOC_MSCONS,LOC_PLZ,LOC_EEGKEY,DATE_PERIOD_START,YEAR_PS,MONTH_PS,DAY_PS,HOUR_PS,MINUTE_PS,UTC_PS,DATE_PERIOD_END,YEAR_PE,MONTH_PE,DAY_PE,HOUR_PE,MINUTE_PE,UTC_PE,VALUE
"US0001062600000001000000022345671","26000","00001000000022345671","201512040915+01","2015","12","04","09","15","+01","201512040930+01","2015","12","04","09","30","+01","0,133"
"US0001062600000001000000022345671","26000","00001000000022345671","201512040930+01","2015","12","04","09","30","+01","201512040930+01","2015","12","04","09","30","+01","0,133"
"US0001062600000001000000022345671","26000","00001000000022345671","201512040930+01","2015","12","04","09","30","+01","201512040945+01","2015","12","04","09","45","+01","0,133"
"US0001062600000001000000022345671","26000","00001000000022345671","201512040930+01","2015","12","04","09","30","+01","201512040945+01","2015","12","04","09","45","+01","0,222"
"US0001062600000001000000022345671","26000","00001000000022345671","201512040945+01","2015","12","04","09","45","+01","201512040945+01","2015","12","04","09","45","+01","0,222"
"US0001062600000001000000022345671","26000","00001000000022345671","201512040945+01","2015","12","04","09","45","+01","201512041000+01","2015","12","04","10","00","+01","0,222"
"US0001062600000001000000022345671","26000","00001000000022345671","201512040945+01","2015","12","04","09","45","+01","201512041000+01","2015","12","04","10","00","+01","0,237"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041000+01","2015","12","04","10","00","+01","201512041000+01","2015","12","04","10","00","+01","0,237"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041000+01","2015","12","04","10","00","+01","201512041015+01","2015","12","04","10","15","+01","0,237"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041000+01","2015","12","04","10","00","+01","201512041015+01","2015","12","04","10","15","+01","0,296"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041015+01","2015","12","04","10","15","+01","201512041015+01","2015","12","04","10","15","+01","0,296"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041015+01","2015","12","04","10","15","+01","201512041030+01","2015","12","04","10","30","+01","0,296"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041015+01","2015","12","04","10","15","+01","201512041030+01","2015","12","04","10","30","+01","0,445"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041030+01","2015","12","04","10","30","+01","201512041030+01","2015","12","04","10","30","+01","0,445"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041030+01","2015","12","04","10","30","+01","201512041045+01","2015","12","04","10","45","+01","0,445"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041030+01","2015","12","04","10","30","+01","201512041045+01","2015","12","04","10","45","+01","0,341"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041045+01","2015","12","04","10","45","+01","201512041045+01","2015","12","04","10","45","+01","0,341"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041045+01","2015","12","04","10","45","+01","201512041100+01","2015","12","04","11","00","+01","0,341"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041045+01","2015","12","04","10","45","+01","201512041100+01","2015","12","04","11","00","+01","0,341"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041100+01","2015","12","04","11","00","+01","201512041100+01","2015","12","04","11","00","+01","0,341"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041100+01","2015","12","04","11","00","+01","201512041115+01","2015","12","04","11","15","+01","0,341"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041100+01","2015","12","04","11","00","+01","201512041115+01","2015","12","04","11","15","+01","0,474"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041115+01","2015","12","04","11","15","+01","201512041115+01","2015","12","04","11","15","+01","0,474"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041115+01","2015","12","04","11","15","+01","201512041130+01","2015","12","04","11","30","+01","0,474"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041115+01","2015","12","04","11","15","+01","201512041130+01","2015","12","04","11","30","+01","1,023"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041130+01","2015","12","04","11","30","+01","201512041130+01","2015","12","04","11","30","+01","1,023"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041130+01","2015","12","04","11","30","+01","201512041145+01","2015","12","04","11","45","+01","1,023"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041130+01","2015","12","04","11","30","+01","201512041145+01","2015","12","04","11","45","+01","1,023"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041145+01","2015","12","04","11","45","+01","201512041145+01","2015","12","04","11","45","+01","1,023"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041145+01","2015","12","04","11","45","+01","201512041200+01","2015","12","04","12","00","+01","1,023"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041145+01","2015","12","04","11","45","+01","201512041200+01","2015","12","04","12","00","+01","0,948"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041200+01","2015","12","04","12","00","+01","201512041200+01","2015","12","04","12","00","+01","0,948"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041200+01","2015","12","04","12","00","+01","201512041215+01","2015","12","04","12","15","+01","0,948"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041200+01","2015","12","04","12","00","+01","201512041215+01","2015","12","04","12","15","+01","0,83"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041215+01","2015","12","04","12","15","+01","201512041215+01","2015","12","04","12","15","+01","0,83"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041215+01","2015","12","04","12","15","+01","201512041230+01","2015","12","04","12","30","+01","0,83"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041215+01","2015","12","04","12","15","+01","201512041230+01","2015","12","04","12","30","+01","0,756"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041230+01","2015","12","04","12","30","+01","201512041230+01","2015","12","04","12","30","+01","0,756"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041230+01","2015","12","04","12","30","+01","201512041245+01","2015","12","04","12","45","+01","0,756"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041230+01","2015","12","04","12","30","+01","201512041245+01","2015","12","04","12","45","+01","0,815"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041245+01","2015","12","04","12","45","+01","201512041245+01","2015","12","04","12","45","+01","0,815"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041245+01","2015","12","04","12","45","+01","201512041300+01","2015","12","04","13","00","+01","0,815"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041245+01","2015","12","04","12","45","+01","201512041300+01","2015","12","04","13","00","+01","0,489"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041300+01","2015","12","04","13","00","+01","201512041300+01","2015","12","04","13","00","+01","0,489"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041300+01","2015","12","04","13","00","+01","201512041315+01","2015","12","04","13","15","+01","0,489"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041300+01","2015","12","04","13","00","+01","201512041315+01","2015","12","04","13","15","+01","1,082"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041315+01","2015","12","04","13","15","+01","201512041315+01","2015","12","04","13","15","+01","1,082"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041315+01","2015","12","04","13","15","+01","201512041330+01","2015","12","04","13","30","+01","1,082"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041315+01","2015","12","04","13","15","+01","201512041330+01","2015","12","04","13","30","+01","0,741"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041330+01","2015","12","04","13","30","+01","201512041330+01","2015","12","04","13","30","+01","0,741"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041330+01","2015","12","04","13","30","+01","201512041345+01","2015","12","04","13","45","+01","0,741"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041330+01","2015","12","04","13","30","+01","201512041345+01","2015","12","04","13","45","+01","0,504"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041345+01","2015","12","04","13","45","+01","201512041345+01","2015","12","04","13","45","+01","0,504"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041345+01","2015","12","04","13","45","+01","201512041400+01","2015","12","04","14","00","+01","0,504"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041345+01","2015","12","04","13","45","+01","201512041400+01","2015","12","04","14","00","+01","0,622"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041400+01","2015","12","04","14","00","+01","201512041400+01","2015","12","04","14","00","+01","0,622"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041400+01","2015","12","04","14","00","+01","201512041415+01","2015","12","04","14","15","+01","0,622"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041400+01","2015","12","04","14","00","+01","201512041415+01","2015","12","04","14","15","+01","0,445"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041415+01","2015","12","04","14","15","+01","201512041415+01","2015","12","04","14","15","+01","0,445"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041415+01","2015","12","04","14","15","+01","201512041430+01","2015","12","04","14","30","+01","0,445"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041415+01","2015","12","04","14","15","+01","201512041430+01","2015","12","04","14","30","+01","0,519"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041430+01","2015","12","04","14","30","+01","201512041430+01","2015","12","04","14","30","+01","0,519"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041430+01","2015","12","04","14","30","+01","201512041445+01","2015","12","04","14","45","+01","0,519"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041430+01","2015","12","04","14","30","+01","201512041445+01","2015","12","04","14","45","+01","0,267"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041445+01","2015","12","04","14","45","+01","201512041445+01","2015","12","04","14","45","+01","0,267"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041445+01","2015","12","04","14","45","+01","201512041500+01","2015","12","04","15","00","+01","0,267"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041445+01","2015","12","04","14","45","+01","201512041500+01","2015","12","04","15","00","+01","0,193"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041500+01","2015","12","04","15","00","+01","201512041500+01","2015","12","04","15","00","+01","0,193"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041500+01","2015","12","04","15","00","+01","201512041515+01","2015","12","04","15","15","+01","0,193"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041500+01","2015","12","04","15","00","+01","201512041515+01","2015","12","04","15","15","+01","0,015"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041515+01","2015","12","04","15","15","+01","201512041515+01","2015","12","04","15","15","+01","0,015"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041515+01","2015","12","04","15","15","+01","201512041530+01","2015","12","04","15","30","+01","0,015"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041515+01","2015","12","04","15","15","+01","201512041530+01","2015","12","04","15","30","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041530+01","2015","12","04","15","30","+01","201512041530+01","2015","12","04","15","30","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041530+01","2015","12","04","15","30","+01","201512041545+01","2015","12","04","15","45","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041530+01","2015","12","04","15","30","+01","201512041545+01","2015","12","04","15","45","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041545+01","2015","12","04","15","45","+01","201512041545+01","2015","12","04","15","45","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041545+01","2015","12","04","15","45","+01","201512041600+01","2015","12","04","16","00","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041545+01","2015","12","04","15","45","+01","201512041600+01","2015","12","04","16","00","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041600+01","2015","12","04","16","00","+01","201512041600+01","2015","12","04","16","00","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041600+01","2015","12","04","16","00","+01","201512041615+01","2015","12","04","16","15","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041600+01","2015","12","04","16","00","+01","201512041615+01","2015","12","04","16","15","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041615+01","2015","12","04","16","15","+01","201512041615+01","2015","12","04","16","15","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041615+01","2015","12","04","16","15","+01","201512041630+01","2015","12","04","16","30","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041615+01","2015","12","04","16","15","+01","201512041630+01","2015","12","04","16","30","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041630+01","2015","12","04","16","30","+01","201512041630+01","2015","12","04","16","30","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041630+01","2015","12","04","16","30","+01","201512041645+01","2015","12","04","16","45","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041630+01","2015","12","04","16","30","+01","201512041645+01","2015","12","04","16","45","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041645+01","2015","12","04","16","45","+01","201512041645+01","2015","12","04","16","45","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041645+01","2015","12","04","16","45","+01","201512041700+01","2015","12","04","17","00","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041645+01","2015","12","04","16","45","+01","201512041700+01","2015","12","04","17","00","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041700+01","2015","12","04","17","00","+01","201512041700+01","2015","12","04","17","00","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041700+01","2015","12","04","17","00","+01","201512041715+01","2015","12","04","17","15","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041700+01","2015","12","04","17","00","+01","201512041715+01","2015","12","04","17","15","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041715+01","2015","12","04","17","15","+01","201512041715+01","2015","12","04","17","15","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041715+01","2015","12","04","17","15","+01","201512041730+01","2015","12","04","17","30","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041715+01","2015","12","04","17","15","+01","201512041730+01","2015","12","04","17","30","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041730+01","2015","12","04","17","30","+01","201512041730+01","2015","12","04","17","30","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041730+01","2015","12","04","17","30","+01","201512041745+01","2015","12","04","17","45","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041730+01","2015","12","04","17","30","+01","201512041745+01","2015","12","04","17","45","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041745+01","2015","12","04","17","45","+01","201512041745+01","2015","12","04","17","45","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041745+01","2015","12","04","17","45","+01","201512041800+01","2015","12","04","18","00","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041745+01","2015","12","04","17","45","+01","201512041800+01","2015","12","04","18","00","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041800+01","2015","12","04","18","00","+01","201512041800+01","2015","12","04","18","00","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041800+01","2015","12","04","18","00","+01","201512041815+01","2015","12","04","18","15","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041800+01","2015","12","04","18","00","+01","201512041815+01","2015","12","04","18","15","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041815+01","2015","12","04","18","15","+01","201512041815+01","2015","12","04","18","15","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041815+01","2015","12","04","18","15","+01","201512041830+01","2015","12","04","18","30","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041815+01","2015","12","04","18","15","+01","201512041830+01","2015","12","04","18","30","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041830+01","2015","12","04","18","30","+01","201512041830+01","2015","12","04","18","30","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041830+01","2015","12","04","18","30","+01","201512041845+01","2015","12","04","18","45","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041830+01","2015","12","04","18","30","+01","201512041845+01","2015","12","04","18","45","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041845+01","2015","12","04","18","45","+01","201512041845+01","2015","12","04","18","45","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041845+01","2015","12","04","18","45","+01","201512041900+01","2015","12","04","19","00","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041845+01","2015","12","04","18","45","+01","201512041900+01","2015","12","04","19","00","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041900+01","2015","12","04","19","00","+01","201512041900+01","2015","12","04","19","00","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041900+01","2015","12","04","19","00","+01","201512041915+01","2015","12","04","19","15","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041900+01","2015","12","04","19","00","+01","201512041915+01","2015","12","04","19","15","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041915+01","2015","12","04","19","15","+01","201512041915+01","2015","12","04","19","15","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041915+01","2015","12","04","19","15","+01","201512041930+01","2015","12","04","19","30","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041915+01","2015","12","04","19","15","+01","201512041930+01","2015","12","04","19","30","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041930+01","2015","12","04","19","30","+01","201512041930+01","2015","12","04","19","30","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041930+01","2015","12","04","19","30","+01","201512041945+01","2015","12","04","19","45","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041930+01","2015","12","04","19","30","+01","201512041945+01","2015","12","04","19","45","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041945+01","2015","12","04","19","45","+01","201512041945+01","2015","12","04","19","45","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041945+01","2015","12","04","19","45","+01","201512042000+01","2015","12","04","20","00","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512041945+01","2015","12","04","19","45","+01","201512042000+01","2015","12","04","20","00","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042000+01","2015","12","04","20","00","+01","201512042000+01","2015","12","04","20","00","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042000+01","2015","12","04","20","00","+01","201512042016+01","2015","12","04","20","16","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042000+01","2015","12","04","20","00","+01","201512042016+01","2015","12","04","20","16","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042016+01","2015","12","04","20","16","+01","201512042016+01","2015","12","04","20","16","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042016+01","2015","12","04","20","16","+01","201512042030+01","2015","12","04","20","30","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042016+01","2015","12","04","20","16","+01","201512042030+01","2015","12","04","20","30","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042030+01","2015","12","04","20","30","+01","201512042030+01","2015","12","04","20","30","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042030+01","2015","12","04","20","30","+01","201512042045+01","2015","12","04","20","45","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042030+01","2015","12","04","20","30","+01","201512042045+01","2015","12","04","20","45","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042045+01","2015","12","04","20","45","+01","201512042045+01","2015","12","04","20","45","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042045+01","2015","12","04","20","45","+01","201512042100+01","2015","12","04","21","00","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042045+01","2015","12","04","20","45","+01","201512042100+01","2015","12","04","21","00","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042100+01","2015","12","04","21","00","+01","201512042100+01","2015","12","04","21","00","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042100+01","2015","12","04","21","00","+01","201512042115+01","2015","12","04","21","15","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042100+01","2015","12","04","21","00","+01","201512042115+01","2015","12","04","21","15","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042115+01","2015","12","04","21","15","+01","201512042115+01","2015","12","04","21","15","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042115+01","2015","12","04","21","15","+01","201512042130+01","2015","12","04","21","30","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042115+01","2015","12","04","21","15","+01","201512042130+01","2015","12","04","21","30","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042130+01","2015","12","04","21","30","+01","201512042130+01","2015","12","04","21","30","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042130+01","2015","12","04","21","30","+01","201512042145+01","2015","12","04","21","45","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042130+01","2015","12","04","21","30","+01","201512042145+01","2015","12","04","21","45","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042145+01","2015","12","04","21","45","+01","201512042145+01","2015","12","04","21","45","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042145+01","2015","12","04","21","45","+01","201512042200+01","2015","12","04","22","00","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042145+01","2015","12","04","21","45","+01","201512042200+01","2015","12","04","22","00","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042200+01","2015","12","04","22","00","+01","201512042200+01","2015","12","04","22","00","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042200+01","2015","12","04","22","00","+01","201512042215+01","2015","12","04","22","15","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042200+01","2015","12","04","22","00","+01","201512042215+01","2015","12","04","22","15","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042215+01","2015","12","04","22","15","+01","201512042215+01","2015","12","04","22","15","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042215+01","2015","12","04","22","15","+01","201512042230+01","2015","12","04","22","30","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042215+01","2015","12","04","22","15","+01","201512042230+01","2015","12","04","22","30","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042230+01","2015","12","04","22","30","+01","201512042230+01","2015","12","04","22","30","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042230+01","2015","12","04","22","30","+01","201512042245+01","2015","12","04","22","45","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042230+01","2015","12","04","22","30","+01","201512042245+01","2015","12","04","22","45","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042245+01","2015","12","04","22","45","+01","201512042245+01","2015","12","04","22","45","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042245+01","2015","12","04","22","45","+01","201512042300+01","2015","12","04","23","00","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042245+01","2015","12","04","22","45","+01","201512042300+01","2015","12","04","23","00","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042300+01","2015","12","04","23","00","+01","201512042300+01","2015","12","04","23","00","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042300+01","2015","12","04","23","00","+01","201512042315+01","2015","12","04","23","15","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042300+01","2015","12","04","23","00","+01","201512042315+01","2015","12","04","23","15","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042315+01","2015","12","04","23","15","+01","201512042315+01","2015","12","04","23","15","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042315+01","2015","12","04","23","15","+01","201512042330+01","2015","12","04","23","30","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042315+01","2015","12","04","23","15","+01","201512042330+01","2015","12","04","23","30","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042330+01","2015","12","04","23","30","+01","201512042330+01","2015","12","04","23","30","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042330+01","2015","12","04","23","30","+01","201512042345+01","2015","12","04","23","45","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042330+01","2015","12","04","23","30","+01","201512042345+01","2015","12","04","23","45","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042345+01","2015","12","04","23","45","+01","201512042345+01","2015","12","04","23","45","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042345+01","2015","12","04","23","45","+01","201512050000+01","2015","12","05","00","00","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512042345+01","2015","12","04","23","45","+01","201512050000+01","2015","12","05","00","00","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512050000+01","2015","12","05","00","00","+01","201512050000+01","2015","12","05","00","00","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512050000+01","2015","12","05","00","00","+01","201512050015+01","2015","12","05","00","15","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512050000+01","2015","12","05","00","00","+01","201512050015+01","2015","12","05","00","15","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512050015+01","2015","12","05","00","15","+01","201512050015+01","2015","12","05","00","15","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512050015+01","2015","12","05","00","15","+01","201512050030+01","2015","12","05","00","30","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512050015+01","2015","12","05","00","15","+01","201512050030+01","2015","12","05","00","30","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512050030+01","2015","12","05","00","30","+01","201512050030+01","2015","12","05","00","30","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512050030+01","2015","12","05","00","30","+01","201512050045+01","2015","12","05","00","45","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512050030+01","2015","12","05","00","30","+01","201512050045+01","2015","12","05","00","45","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512050045+01","2015","12","05","00","45","+01","201512050045+01","2015","12","05","00","45","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512050045+01","2015","12","05","00","45","+01","201512050100+01","2015","12","05","01","00","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512050045+01","2015","12","05","00","45","+01","201512050100+01","2015","12","05","01","00","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512050100+01","2015","12","05","01","00","+01","201512050100+01","2015","12","05","01","00","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512050100+01","2015","12","05","01","00","+01","201512050115+01","2015","12","05","01","15","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512050100+01","2015","12","05","01","00","+01","201512050115+01","2015","12","05","01","15","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512050115+01","2015","12","05","01","15","+01","201512050115+01","2015","12","05","01","15","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512050115+01","2015","12","05","01","15","+01","201512050130+01","2015","12","05","01","30","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512050115+01","2015","12","05","01","15","+01","201512050130+01","2015","12","05","01","30","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512050130+01","2015","12","05","01","30","+01","201512050130+01","2015","12","05","01","30","+01","0"
"US0001062600000001000000022345671","26000","00001000000022345671","201512050130+01","2015","12","05","01","30","+01","201512050145+01","2015","12","05","01","45","+01","0"
